offerPrice,address,pageUrl,text,brand,imageUrl,features,pixels
"$1,098,000","4231 Pecos Ave, Fremont, CA 94555",https://www.realtor.com/realestateandhomes-detail/4231-Pecos-Ave_Fremont_CA_94555_M10462-29309?ex=CA2922181538,"Beautiful and immaculate 3bed 2bath home on a corner lot in the Northgate neighborhood. This adorable property features a separate family and living room, bamboo flooring in most areas, granite kitchen counter tops with plenty of cabinet space, updated bathrooms, brick wood burning fireplace in the large family room that leads into the serene and spacious landscaped backyard. Backyard includes new sod, sprinklers that also irrigate the citrus tree and a shed for plenty of storage. Central A/C, water softener, instant hot water dispenser in kitchen sink, reverse osmosis filtration available, RV Access, new insulated garage door, and save on electricity with the solar system. Neighborhood schools are Thornton Junior High & American High School. Easy access to 880, Dumbarton Bridge, Facebook, Bart, Grandall Creek Park and shopping. You wont want to miss this one! Remodeled/Updtd Desc: Bath 6-10YR, Kitchen 6-10YR",,https://ap.rdcpix.com/a7df716bd1099875d37570289cb1fa1dl-m2715698445xd-w1020_h770_q80.jpg,,"[[[193 191 178]
  [209 207 194]
  [212 210 197]
  ...
  [145 137 118]
  [150 142 123]
  [150 142 123]]

 [[196 194 181]
  [204 202 189]
  [200 198 185]
  ...
  [150 142 123]
  [147 139 120]
  [141 133 114]]

 [[201 199 186]
  [204 202 189]
  [196 194 181]
  ...
  [147 136 118]
  [144 133 115]
  [138 130 111]]

 ...

 [[116 120  93]
  [123 127 100]
  [120 124  97]
  ...
  [ 89  91  67]
  [ 89  91  67]
  [ 88  90  66]]

 [[122 126  99]
  [129 133 106]
  [125 129 102]
  ...
  [ 89  91  67]
  [ 90  92  68]
  [ 91  93  69]]

 [[166 170 143]
  [169 173 146]
  [158 162 135]
  ...
  [ 90  92  68]
  [ 93  95  71]
  [ 95  97  73]]]"
"$1,098,000","4231 Pecos Ave, Fremont, CA 94555",https://www.realtor.com/realestateandhomes-detail/4231-Pecos-Ave_Fremont_CA_94555_M10462-29309?ex=CA2922181538,"Beautiful and immaculate 3bed 2bath home on a corner lot in the Northgate neighborhood. This adorable property features a separate family and living room, bamboo flooring in most areas, granite kitchen counter tops with plenty of cabinet space, updated bathrooms, brick wood burning fireplace in the large family room that leads into the serene and spacious landscaped backyard. Backyard includes new sod, sprinklers that also irrigate the citrus tree and a shed for plenty of storage. Central A/C, water softener, instant hot water dispenser in kitchen sink, reverse osmosis filtration available, RV Access, new insulated garage door, and save on electricity with the solar system. Neighborhood schools are Thornton Junior High & American High School. Easy access to 880, Dumbarton Bridge, Facebook, Bart, Grandall Creek Park and shopping. You wont want to miss this one! Remodeled/Updtd Desc: Bath 6-10YR, Kitchen 6-10YR",,https://ap.rdcpix.com/a7df716bd1099875d37570289cb1fa1dl-m910778548xd-w300_h300_q80.jpg,"Master Bathroom Features: Shower Stall(s), Tile, Window","[[[224 205 190]
  [224 205 190]
  [224 205 190]
  ...
  [157 151 153]
  [160 151 154]
  [161 150 154]]

 [[225 206 191]
  [225 206 191]
  [225 206 191]
  ...
  [164 158 158]
  [165 156 157]
  [165 154 158]]

 [[226 207 192]
  [226 207 192]
  [226 207 192]
  ...
  [169 161 159]
  [170 161 162]
  [171 161 162]]

 ...

 [[117  52   0]
  [134  68   8]
  [141  76  10]
  ...
  [151 131 122]
  [ 98  79  72]
  [ 93  76  69]]

 [[119  54   0]
  [135  69   9]
  [143  78  12]
  ...
  [194 174 165]
  [172 153 146]
  [163 146 139]]

 [[119  54   0]
  [135  69   9]
  [144  79  13]
  ...
  [159 139 130]
  [176 157 150]
  [183 166 159]]]"
"$1,399,800","48619 Carlsbad Rd, Fremont, CA, 94539",https://www.realtor.com/realestateandhomes-detail/48619-Carlsbad-Rd_Fremont_CA_94539_M13489-51933,"Learn more about 48619 Carlsbad Rd
Ask a question
I am interested in 48619 Carlsbad Rd.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/ef8d8e3ada9dabc493fb450b75ea97fal-m2574356369od-w640_h480.jpg,,"[[[254 255 255]
  [243 244 248]
  [254 255 255]
  ...
  [134 158 206]
  [134 158 206]
  [134 158 206]]

 [[238 239 243]
  [254 255 255]
  [244 245 249]
  ...
  [134 158 206]
  [134 158 206]
  [134 158 206]]

 [[255 255 255]
  [254 254 255]
  [229 229 231]
  ...
  [134 158 206]
  [134 158 206]
  [134 158 206]]

 ...

 [[105 105 105]
  [134 134 134]
  [121 121 121]
  ...
  [162 163 157]
  [158 159 153]
  [162 163 157]]

 [[182 182 182]
  [177 177 177]
  [138 138 138]
  ...
  [145 146 140]
  [164 165 159]
  [167 168 162]]

 [[123 123 123]
  [142 142 142]
  [137 137 137]
  ...
  [142 143 137]
  [156 157 151]
  [154 155 149]]]"
"$1,399,900","100 Black Mountain Cir, Fremont, CA, 94536",https://www.realtor.com/realestateandhomes-detail/100-Black-Mountain-Cir_Fremont_CA_94536_M29175-68174,"Learn more about 100 Black Mountain Cir
Ask a question
I am interested in 100 Black Mountain Cir.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/1926fa69b33dc4d2c014656b540e2116l-m2252229913od-w640_h480.jpg,,"[[[255 255 241]
  [244 247 230]
  [255 255 241]
  ...
  [165 171 187]
  [154 157 174]
  [ 81  84 101]]

 [[238 239 233]
  [255 255 250]
  [244 245 239]
  ...
  [144 147 162]
  [ 92  95 110]
  [ 91  94 109]]

 [[255 254 255]
  [253 252 255]
  [228 227 233]
  ...
  [115 117 130]
  [ 97  99 112]
  [105 107 120]]

 ...

 [[100 111  79]
  [ 99 110  78]
  [ 96 107  75]
  ...
  [110 122  84]
  [119 129  92]
  [132 142 105]]

 [[101 112  80]
  [ 84  95  63]
  [ 77  88  56]
  ...
  [115 127  91]
  [108 118  83]
  [133 143 108]]

 [[115 124  93]
  [ 97 108  76]
  [ 91 102  70]
  ...
  [121 133  97]
  [116 126  91]
  [148 155 121]]]"
"$1,449,000","4526 Calaveras Ave, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/4526-Calaveras-Ave_Fremont_CA_94538_M20829-53309?ex=CA2921895262,"UNIQUE opportunity in Fremont!!!! 2 BEAUTIFUL homes on one property located in the highly sought after Fremont community! The amazing main home is approximately 1948 square feet, 2-stories with 4 bedrooms and 2 bathrooms with a newly remodeled kitchen complete with quartz counters and stainless steel appliances along with a new electrical panel, high efficiency lights throughout, solar panels, and new water heater. Step out onto the upstairs deck to enjoy the views of the hills! Amazing! The additional dwelling, 4528 Calaveras Ave is fully permitted approximately 600 square foot 1 bedroom 1 bathroom darling cottage perfect for an in-law quarter or guest cottage. This little beauty is complete with quartz countertops and subway tiles! Enjoy walking out to the beautiful backyard complete with private driveway, automatic gate and sweet lemon, grapes, orange and avocado tree! Truly a must see!",,https://ap.rdcpix.com/97806477a9721380f64e63ce6bcac98el-m1109151860xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 93  63  39]
  [ 67  39  17]
  [ 61  35  20]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 95  65  39]
  [ 63  35  13]
  [ 60  34  21]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 96  66  40]
  [ 59  31   9]
  [ 58  36  23]]

 ...

 [[214 183 163]
  [211 184 165]
  [211 188 174]
  ...
  [125  86  69]
  [183 141 125]
  [243 206 180]]

 [[214 183 162]
  [211 184 165]
  [211 188 172]
  ...
  [127  88  71]
  [199 157 141]
  [239 202 176]]

 [[214 183 162]
  [211 184 165]
  [212 189 173]
  ...
  [130  91  74]
  [214 172 156]
  [236 199 173]]]"
"$1,449,000","4526 Calaveras Ave, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/4526-Calaveras-Ave_Fremont_CA_94538_M20829-53309?ex=CA2921895262,"UNIQUE opportunity in Fremont!!!! 2 BEAUTIFUL homes on one property located in the highly sought after Fremont community! The amazing main home is approximately 1948 square feet, 2-stories with 4 bedrooms and 2 bathrooms with a newly remodeled kitchen complete with quartz counters and stainless steel appliances along with a new electrical panel, high efficiency lights throughout, solar panels, and new water heater. Step out onto the upstairs deck to enjoy the views of the hills! Amazing! The additional dwelling, 4528 Calaveras Ave is fully permitted approximately 600 square foot 1 bedroom 1 bathroom darling cottage perfect for an in-law quarter or guest cottage. This little beauty is complete with quartz countertops and subway tiles! Enjoy walking out to the beautiful backyard complete with private driveway, automatic gate and sweet lemon, grapes, orange and avocado tree! Truly a must see!",,https://ap.rdcpix.com/97806477a9721380f64e63ce6bcac98el-m1824289274xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [216 211 205]
  [216 211 205]
  [217 217 209]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [212 207 201]
  [212 207 201]
  [213 213 205]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [210 205 199]
  [210 205 199]
  [210 210 202]]

 ...

 [[146 123  89]
  [149 126  92]
  [162 138 102]
  ...
  [ 52  36  13]
  [ 52  36  11]
  [ 53  35  11]]

 [[137 117  84]
  [139 116  82]
  [158 135 101]
  ...
  [ 52  36  11]
  [ 52  36  11]
  [ 55  37  13]]

 [[151 131  98]
  [151 131  98]
  [169 146 112]
  ...
  [ 58  42  17]
  [ 64  48  23]
  [ 58  41  15]]]"
"$1,449,000","4526 Calaveras Ave, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/4526-Calaveras-Ave_Fremont_CA_94538_M20829-53309?ex=CA2921895262,"UNIQUE opportunity in Fremont!!!! 2 BEAUTIFUL homes on one property located in the highly sought after Fremont community! The amazing main home is approximately 1948 square feet, 2-stories with 4 bedrooms and 2 bathrooms with a newly remodeled kitchen complete with quartz counters and stainless steel appliances along with a new electrical panel, high efficiency lights throughout, solar panels, and new water heater. Step out onto the upstairs deck to enjoy the views of the hills! Amazing! The additional dwelling, 4528 Calaveras Ave is fully permitted approximately 600 square foot 1 bedroom 1 bathroom darling cottage perfect for an in-law quarter or guest cottage. This little beauty is complete with quartz countertops and subway tiles! Enjoy walking out to the beautiful backyard complete with private driveway, automatic gate and sweet lemon, grapes, orange and avocado tree! Truly a must see!",,https://ap.rdcpix.com/97806477a9721380f64e63ce6bcac98el-m3255295623xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 184 178]
  [190 185 179]
  [191 186 180]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [187 182 176]
  [188 183 177]
  [188 183 177]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [186 181 175]
  [187 182 176]
  [187 182 176]]

 ...

 [[ 68  51  44]
  [ 69  52  45]
  [ 71  54  47]
  ...
  [174 132  92]
  [174 135  96]
  [176 137  98]]

 [[ 62  47  42]
  [ 63  48  43]
  [ 64  49  44]
  ...
  [181 139  99]
  [177 138  99]
  [178 139 100]]

 [[ 59  48  44]
  [ 55  44  40]
  [ 58  47  43]
  ...
  [184 140 101]
  [185 141 102]
  [182 138  99]]]"
"$1,449,000","4526 Calaveras Ave, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/4526-Calaveras-Ave_Fremont_CA_94538_M20829-53309?ex=CA2921895262,"UNIQUE opportunity in Fremont!!!! 2 BEAUTIFUL homes on one property located in the highly sought after Fremont community! The amazing main home is approximately 1948 square feet, 2-stories with 4 bedrooms and 2 bathrooms with a newly remodeled kitchen complete with quartz counters and stainless steel appliances along with a new electrical panel, high efficiency lights throughout, solar panels, and new water heater. Step out onto the upstairs deck to enjoy the views of the hills! Amazing! The additional dwelling, 4528 Calaveras Ave is fully permitted approximately 600 square foot 1 bedroom 1 bathroom darling cottage perfect for an in-law quarter or guest cottage. This little beauty is complete with quartz countertops and subway tiles! Enjoy walking out to the beautiful backyard complete with private driveway, automatic gate and sweet lemon, grapes, orange and avocado tree! Truly a must see!",,https://ap.rdcpix.com/97806477a9721380f64e63ce6bcac98el-m3957513967xd-w1020_h770_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [187 225 244]
  [189 227 246]
  [189 227 246]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [184 222 241]
  [197 235 254]
  [197 235 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [191 229 250]
  [175 213 234]
  [175 213 234]]

 ...

 [[206 206 206]
  [208 208 208]
  [209 209 209]
  ...
  [ 14  45 102]
  [  5  36  93]
  [  5  36  93]]

 [[194 194 194]
  [193 193 193]
  [183 183 183]
  ...
  [  5  36  93]
  [  9  40  97]
  [  9  40  97]]

 [[187 187 187]
  [188 188 188]
  [179 179 179]
  ...
  [  5  36  93]
  [  9  40  97]
  [  9  40  97]]]"
"$1,449,000","4526 Calaveras Ave, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/4526-Calaveras-Ave_Fremont_CA_94538_M20829-53309?ex=CA2921895262,"UNIQUE opportunity in Fremont!!!! 2 BEAUTIFUL homes on one property located in the highly sought after Fremont community! The amazing main home is approximately 1948 square feet, 2-stories with 4 bedrooms and 2 bathrooms with a newly remodeled kitchen complete with quartz counters and stainless steel appliances along with a new electrical panel, high efficiency lights throughout, solar panels, and new water heater. Step out onto the upstairs deck to enjoy the views of the hills! Amazing! The additional dwelling, 4528 Calaveras Ave is fully permitted approximately 600 square foot 1 bedroom 1 bathroom darling cottage perfect for an in-law quarter or guest cottage. This little beauty is complete with quartz countertops and subway tiles! Enjoy walking out to the beautiful backyard complete with private driveway, automatic gate and sweet lemon, grapes, orange and avocado tree! Truly a must see!",,https://ap.rdcpix.com/97806477a9721380f64e63ce6bcac98el-m2350187903xd-w1020_h770_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 28  27   7]
  [ 33  32  12]
  [ 37  36  18]
  ...
  [ 44  42  27]
  [ 46  44  29]
  [ 47  45  30]]

 [[ 30  29   8]
  [ 34  33  13]
  [ 39  38  18]
  ...
  [ 39  37  22]
  [ 41  39  24]
  [ 43  41  26]]

 [[ 31  30   9]
  [ 34  33  12]
  [ 38  37  17]
  ...
  [ 32  30  15]
  [ 35  33  18]
  [ 37  35  20]]]"
"$1,188,000","40072 Kelly St, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514?ex=CA2921967923,"Beautifully renovated home in a popular neighborhood. Wood Floor throughout. Perfect floor plan that every bedroom has its own updated bathroom. Living room is filled with sunlight. Dual pane windows. Brand New AC system. Great investment property! Annual rent income can be as high as $68, 000. Walking distance to top-rated Durham Elementary School and Lake Elizabeth/water park and only minutes from both 880/680, BART and the new Downtown. Truly a gem!",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m3153600676xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 20  30  31]
  [ 29  43  46]
  [ 21  40  47]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 70  84  87]
  [ 52  69  76]
  [ 44  66  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  93 104]
  [ 55  78  92]
  [100 129 147]]

 ...

 [[150 124  99]
  [162 136 111]
  [165 139 114]
  ...
  [187 174 155]
  [183 170 151]
  [180 167 148]]

 [[152 126 101]
  [160 134 109]
  [163 137 112]
  ...
  [186 173 154]
  [185 172 153]
  [185 172 153]]

 [[165 139 114]
  [164 138 113]
  [165 139 114]
  ...
  [187 174 155]
  [190 177 158]
  [193 180 161]]]"
"$1,188,000","40072 Kelly St, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514?ex=CA2921967923,"Beautifully renovated home in a popular neighborhood. Wood Floor throughout. Perfect floor plan that every bedroom has its own updated bathroom. Living room is filled with sunlight. Dual pane windows. Brand New AC system. Great investment property! Annual rent income can be as high as $68, 000. Walking distance to top-rated Durham Elementary School and Lake Elizabeth/water park and only minutes from both 880/680, BART and the new Downtown. Truly a gem!",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m1797011499xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [114 118 129]
  [112 119 129]
  [121 129 140]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [115 119 130]
  [113 120 130]
  [122 130 141]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [123 127 138]
  [121 128 138]
  [129 137 148]]

 ...

 [[ 46  58  74]
  [ 35  47  63]
  [ 45  54  71]
  ...
  [ 21  25  36]
  [ 13  16  25]
  [ 25  25  33]]

 [[ 33  42  57]
  [ 32  41  56]
  [ 51  58  74]
  ...
  [ 43  49  61]
  [ 15  19  28]
  [ 29  29  37]]

 [[ 38  47  62]
  [ 43  51  64]
  [ 51  59  72]
  ...
  [ 93 101 114]
  [ 68  72  83]
  [ 25  28  35]]]"
"$1,188,000","40072 Kelly St, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514?ex=CA2921967923,"Beautifully renovated home in a popular neighborhood. Wood Floor throughout. Perfect floor plan that every bedroom has its own updated bathroom. Living room is filled with sunlight. Dual pane windows. Brand New AC system. Great investment property! Annual rent income can be as high as $68, 000. Walking distance to top-rated Durham Elementary School and Lake Elizabeth/water park and only minutes from both 880/680, BART and the new Downtown. Truly a gem!",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m2795992967xd-w1020_h770_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [132 129 124]
  [136 133 128]
  [140 137 132]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [151 148 143]
  [154 151 146]
  [158 155 150]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [165 162 157]
  [166 163 158]
  [166 163 158]]

 ...

 [[111  57  23]
  [111  57  23]
  [110  56  22]
  ...
  [178 193 214]
  [182 197 220]
  [185 200 223]]

 [[108  54  18]
  [107  53  19]
  [107  53  19]
  ...
  [180 195 216]
  [182 197 220]
  [181 196 219]]

 [[106  52  16]
  [107  53  19]
  [104  50  16]
  ...
  [179 194 215]
  [180 195 218]
  [181 196 219]]]"
"$1,188,000","40072 Kelly St, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514?ex=CA2921967923,"Beautifully renovated home in a popular neighborhood. Wood Floor throughout. Perfect floor plan that every bedroom has its own updated bathroom. Living room is filled with sunlight. Dual pane windows. Brand New AC system. Great investment property! Annual rent income can be as high as $68, 000. Walking distance to top-rated Durham Elementary School and Lake Elizabeth/water park and only minutes from both 880/680, BART and the new Downtown. Truly a gem!",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m2723386392xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [188 184 181]
  [186 182 179]
  [185 181 178]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 185 182]
  [186 182 179]
  [185 181 178]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [190 186 183]
  [188 184 181]
  [186 182 179]]

 ...

 [[215 183 162]
  [211 179 158]
  [206 174 153]
  ...
  [ 71  45  30]
  [ 76  48  34]
  [ 83  55  41]]

 [[208 176 155]
  [204 172 151]
  [200 168 147]
  ...
  [ 84  62  48]
  [ 75  52  38]
  [ 79  53  40]]

 [[207 175 154]
  [204 169 149]
  [200 165 145]
  ...
  [111  92  78]
  [ 82  60  47]
  [ 72  50  36]]]"
"$1,188,000","40072 Kelly St, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514?ex=CA2921967923,"Beautifully renovated home in a popular neighborhood. Wood Floor throughout. Perfect floor plan that every bedroom has its own updated bathroom. Living room is filled with sunlight. Dual pane windows. Brand New AC system. Great investment property! Annual rent income can be as high as $68, 000. Walking distance to top-rated Durham Elementary School and Lake Elizabeth/water park and only minutes from both 880/680, BART and the new Downtown. Truly a gem!",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m1714646015xd-w300_h300_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [178 178 170]
  [149 141 128]
  [140 128 114]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [177 177 169]
  [149 141 128]
  [141 129 115]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [178 178 170]
  [151 143 130]
  [143 131 117]]

 ...

 [[206 203 194]
  [211 207 198]
  [201 197 188]
  ...
  [168 164 153]
  [156 149 139]
  [155 146 137]]

 [[209 206 197]
  [206 202 193]
  [188 184 175]
  ...
  [164 160 149]
  [152 145 135]
  [152 143 134]]

 [[210 207 198]
  [199 195 186]
  [178 174 165]
  ...
  [162 158 147]
  [150 143 133]
  [150 141 132]]]"
"$1,188,000","40072 Kelly St, Fremont, CA 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514?ex=CA2921967923,"Beautifully renovated home in a popular neighborhood. Wood Floor throughout. Perfect floor plan that every bedroom has its own updated bathroom. Living room is filled with sunlight. Dual pane windows. Brand New AC system. Great investment property! Annual rent income can be as high as $68, 000. Walking distance to top-rated Durham Elementary School and Lake Elizabeth/water park and only minutes from both 880/680, BART and the new Downtown. Truly a gem!",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m3153600676xd-w1020_h770_q80.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 26  42  41]
  [ 21  37  37]
  [ 38  56  58]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 27  46  44]
  [ 19  37  37]
  [ 50  68  70]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 27  47  48]
  [ 18  37  41]
  [ 44  63  69]]

 ...

 [[147 123  99]
  [161 137 113]
  [171 147 123]
  ...
  [198 185 166]
  [195 182 163]
  [189 176 157]]

 [[175 151 127]
  [167 143 119]
  [158 134 110]
  ...
  [196 183 164]
  [192 179 160]
  [184 171 152]]

 [[172 148 124]
  [168 144 120]
  [159 135 111]
  ...
  [197 184 165]
  [198 185 166]
  [199 186 167]]]"
"$2,200,000",Residence 1 Plan,https://www.realtor.com/realestateandhomes-detail/Residence-1_Palm_42419-Areca-Palm-Street_Fremont_CA_94539_P414625698379,"Learn more about Residence 1 plan
(866) 984-9676
More about this plan
I am interested in Residence 1 Plan in the Palm community.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase.",,https://an.rdcpix.com/b1b9ee474cf4ba07bddd2f5482bcd3d7e-f1708910253od-w640_h480.jpg,,"[[[152 188 238]
  [151 188 233]
  [141 176 214]
  ...
  [ 52  79  74]
  [ 64  90  89]
  [117 145 148]]

 [[ 78 111 156]
  [126 160 198]
  [146 179 210]
  ...
  [ 42  68  57]
  [ 58  83  77]
  [119 146 141]]

 [[  0  12  45]
  [ 44  71 100]
  [ 66  92 115]
  ...
  [ 34  58  36]
  [ 81 106  85]
  [130 155 136]]

 ...

 [[150 135 114]
  [148 133 112]
  [145 130 109]
  ...
  [ 13  19  17]
  [ 13  17  18]
  [ 17  21  22]]

 [[179 164 143]
  [178 163 142]
  [176 161 140]
  ...
  [ 13  19  19]
  [ 12  18  18]
  [ 16  22  22]]

 [[175 160 139]
  [174 159 138]
  [174 159 138]
  ...
  [ 17  26  25]
  [ 16  25  24]
  [ 20  29  28]]]"
"$999,998","243 D St, Fremont, CA, 94536",https://www.realtor.com/realestateandhomes-detail/243-D-St_Fremont_CA_94536_M25157-97230,"Learn more about 243 D St
Ask a question
I am interested in 243 D St.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/678c8250ce4894fe603937176b8be217l-m1547587257od-w640_h480.jpg,,"[[[255 255 237]
  [247 246 226]
  [255 255 237]
  ...
  [ 99 150 231]
  [ 99 148 227]
  [ 93 142 221]]

 [[238 238 246]
  [254 254 255]
  [245 245 253]
  ...
  [ 85 136 217]
  [ 96 147 226]
  [116 165 244]]

 [[249 254 255]
  [249 254 255]
  [225 230 252]
  ...
  [ 45  96 177]
  [ 69 120 201]
  [106 157 238]]

 ...

 [[160 164 141]
  [169 172 151]
  [138 140 126]
  ...
  [196 188 169]
  [168 160 141]
  [158 151 132]]

 [[174 178 153]
  [135 138 117]
  [160 162 148]
  ...
  [132 124 105]
  [ 91  84  65]
  [ 80  73  54]]

 [[143 147 120]
  [142 146 123]
  [157 160 143]
  ...
  [150 143 124]
  [128 121 102]
  [129 124 104]]]"
"$1,389,000","169 Rabbit Ct, Fremont, CA, 94539",https://www.realtor.com/realestateandhomes-detail/169-Rabbit-Ct_Fremont_CA_94539_M15659-88782,"Learn more about 169 Rabbit Ct
Ask a question
I am interested in 169 Rabbit Ct.
I have served in the U.S. Military.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/359be73e2b71bb927044f04b83d7eb95l-m2162863347od-w640_h480.jpg,,"[[[255 253 255]
  [248 243 250]
  [255 254 255]
  ...
  [145 173 221]
  [145 173 221]
  [145 173 221]]

 [[242 239 246]
  [255 253 255]
  [246 244 249]
  ...
  [145 173 221]
  [145 173 221]
  [145 173 221]]

 [[255 253 255]
  [255 253 255]
  [230 228 233]
  ...
  [145 173 221]
  [145 173 221]
  [145 173 221]]

 ...

 [[126 129 120]
  [118 121 112]
  [121 124 117]
  ...
  [232 167 149]
  [180 114  98]
  [130  64  50]]

 [[132 135 124]
  [123 126 115]
  [120 123 114]
  ...
  [167 101  85]
  [182 114 101]
  [146  78  65]]

 [[138 142 128]
  [124 127 116]
  [119 122 111]
  ...
  [141  74  58]
  [161  93  80]
  [163  95  84]]]"
